Parent,Node,Branch.length,Label,Confidence,Source,Genotype,Collection_year,Location,Host,Tissue,Organism_name,Decade,Genotype_major,Tissue_clean
2564,2166,0.0056991469,Internal-1208,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2166,2519,0.0200405,Internal-1209,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2519,617,0.0078461456,SRR1170576,NA,Raw reads,Unknown,2011,USA,Homo sapiens,Human serum,NA,2010s,Unknown,human serum
2519,1029,0.0156388787,SRR1170568,NA,Raw reads,Unknown,2011,USA,Homo sapiens,Human serum,NA,2010s,Unknown,human serum
2166,1471,0.0210873406,s0068,NA,Reference,1a,2008,Switzerland,Homo sapiens,blood,hepatitis C virus genotype 1a,2000s,GT1,blood
2564,2291,0.0014917115,Internal-1210,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2291,589,0.0060788258,Internal-1211,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
589,792,0.0116161062,Internal-1212,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
792,1570,0.0038482922,Internal-1213,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1570,1689,0.0070738139,s0056,NA,Reference,1a,2008,USA: Massachusetts,Homo sapiens,blood,hepatitis C virus genotype 1a,2000s,GT1,blood
1570,887,0.0035140138,s0033,NA,Reference,1a,2008,USA: Massachusetts,Homo sapiens,blood,hepatitis C virus genotype 1a,2000s,GT1,blood
792,1815,0.0076840865,s0176,NA,Reference,1a,2008,USA,Homo sapiens,blood,hepatitis C virus genotype 1a,2000s,GT1,blood
589,1370,0.0196037917,s0251,NA,Reference,1a,2008,USA: Tennessee,Homo sapiens,blood,hepatitis C virus genotype 1a,2000s,GT1,blood
2291,2421,0.0036650586,Internal-1214,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2421,469,0.0211665901,s0060,NA,Reference,1a,2008,USA: Tennessee,Homo sapiens,blood,hepatitis C virus genotype 1a,2000s,GT1,blood
2421,1836,0.0230027316,Internal-1215,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1836,1087,0.0045543391,SRR2070105,NA,Raw reads,1a,2005,USA,Homo sapiens,blood,NA,2000s,GT1,blood
1836,1703,0.0010696534,SRR2070058,NA,Raw reads,1a,2005,USA,Homo sapiens,blood,NA,2000s,GT1,blood
1007,614,0.0013881323,Internal-1216,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
614,457,0.0010303117,Internal-1217,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
457,902,0.0019733667,Internal-1218,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
902,42,0.0043989149,Internal-1219,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
42,995,0.0253704976,s0369,NA,Reference,1a,2007,USA,Homo sapiens,blood,hepatitis C virus genotype 1a,2000s,GT1,blood
42,256,0.0027599484,Internal-1220,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
256,1573,0.0142972794,s0235,NA,Reference,1a,2008,USA: Tennessee,Homo sapiens,blood,hepatitis C virus genotype 1a,2000s,GT1,blood
256,670,0.0198046769,s0508,NA,Reference,1a,2009,"USA: Massachusetts, Boston area",Homo sapiens,blood,hepatitis C virus genotype 1a,2000s,GT1,blood
902,1722,0.0184128172,s0613,NA,Reference,1a,2008,USA: Massachusetts,Homo sapiens,blood,hepatitis C virus genotype 1a,2000s,GT1,blood
457,1860,0.0037588204,Internal-1221,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1860,1560,0.0159276204,s0484,NA,Reference,1a,2009,"USA: Massachusetts, Boston area",Homo sapiens,blood,hepatitis C virus genotype 1a,2000s,GT1,blood
1860,1146,0.0192103058,s0161,NA,Reference,1a,2009,"USA: Massachusetts, Boston area",Homo sapiens,blood,hepatitis C virus genotype 1a,2000s,GT1,blood
614,1806,0.0023483091,Internal-1222,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1806,850,0.0013689419,Internal-1223,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
850,1423,0.0038328405,Internal-1224,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1423,91,0.0199758839,s0216,NA,Reference,1a,2007,USA: Massachusetts,Homo sapiens,blood,hepatitis C virus genotype 1a,2000s,GT1,blood
1423,1648,0.0215824324,s0360,NA,Reference,1a,2007,USA,Homo sapiens,blood,hepatitis C virus genotype 1a,2000s,GT1,blood
850,2243,0.0045735993,Internal-1225,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2243,1634,0.00339152,Internal-1226,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1634,345,0.0052191987,Internal-1227,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
345,1363,0.0192728872,s0249,NA,Reference,1a,2008,USA: Massachusetts,Homo sapiens,blood,hepatitis C virus genotype 1a,2000s,GT1,blood
345,1093,0.020073086,s0138,NA,Reference,1a,2008,USA,Homo sapiens,blood,hepatitis C virus genotype 1a,2000s,GT1,blood
1634,882,0.0012404705,Internal-1228,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
882,2601,0.003135388,Internal-1229,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2601,2485,0.0116964725,s0330,NA,Reference,1a,2009,"USA: Massachusetts, Boston area",Homo sapiens,blood,hepatitis C virus genotype 1a,2000s,GT1,blood
2601,769,0.0092116482,Internal-1230,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
769,854,0.0111594621,SRR2070079,NA,Raw reads,1a,2005,USA,Homo sapiens,blood,NA,2000s,GT1,blood
769,1127,0.008965167,SRR2070032,NA,Raw reads,1a,2005,USA,Homo sapiens,blood,NA,2000s,GT1,blood
882,2269,0.0024327285,Internal-1231,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2269,1835,0.003974808,Internal-1232,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1835,1978,0.0229098706,s0119,NA,Reference,1a,2009,"USA: Massachusetts, Boston area",Homo sapiens,blood,hepatitis C virus genotype 1a,2000s,GT1,blood
1835,1128,0.0233291423,s0464,NA,Reference,1a,2009,USA: Massachusetts,Homo sapiens,blood,hepatitis C virus genotype 1a,2000s,GT1,blood
2269,2167,0.0205716623,Internal-1233,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2167,1985,0.0020908707,SRR2070064,NA,Raw reads,1a,2005,USA,Homo sapiens,blood,NA,2000s,GT1,blood
2167,1115,0.0011262037,SRR2069963,NA,Raw reads,1a,2005,USA,Homo sapiens,blood,NA,2000s,GT1,blood
2243,630,0.022155309,s0603,NA,Reference,1a,2009,"USA: Massachusetts, Boston area",Homo sapiens,blood,hepatitis C virus genotype 1a,2000s,GT1,blood
1806,650,0.0028645275,Internal-1234,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
650,2586,0.023723813,s0204,NA,Reference,1a,2008,Switzerland,Homo sapiens,blood,hepatitis C virus genotype 1a,2000s,GT1,blood
650,1757,0.005720093,Internal-1235,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1757,1319,0.042288846,s0265,NA,Reference,1a,2008,USA: Massachusetts,Homo sapiens,blood,hepatitis C virus genotype 1a,2000s,GT1,blood
1757,704,0.0182517623,s0195,NA,Reference,1a,2008,USA: Tennessee,Homo sapiens,blood,hepatitis C virus genotype 1a,2000s,GT1,blood
1372,1813,0.001652168,Internal-1236,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1813,974,0.0034971506,Internal-1237,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
974,1313,0.0038217876,Internal-1238,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1313,1103,0.0032740451,Internal-1239,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1103,1142,0.0045833574,Internal-1240,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1142,1775,0.0456798292,Internal-1241,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1775,1986,0.0049327535,SRR1170676,NA,Raw reads,Unknown,2011,USA,Homo sapiens,Human serum,NA,2010s,Unknown,human serum
1775,1351,0.0058759134,SRR1170675,NA,Raw reads,Unknown,2011,USA,Homo sapiens,Human serum,NA,2010s,Unknown,human serum
1142,2486,0.0146085977,s0348,NA,Reference,1a,2008,USA,Homo sapiens,blood,hepatitis C virus genotype 1a,2000s,GT1,blood
1103,1788,0.0046339489,Internal-1242,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1788,2332,0.0226377869,s0210,NA,Reference,1a,2008,USA: Tennessee,Homo sapiens,blood,hepatitis C virus genotype 1a,2000s,GT1,blood
1788,1010,0.0213559947,s0300,NA,Reference,1a,2009,"USA: Massachusetts, Boston area",Homo sapiens,blood,hepatitis C virus genotype 1a,2000s,GT1,blood
1313,2570,0.0064973096,Internal-1243,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2570,1073,0.0211693088,s0134,NA,Reference,1a,2008,USA: Tennessee,Homo sapiens,blood,hepatitis C virus genotype 1a,2000s,GT1,blood
2570,222,0.0169492876,s0573,NA,Reference,1a,2008,USA: Tennessee,Homo sapiens,blood,hepatitis C virus genotype 1a,2000s,GT1,blood
974,84,0.0025498544,Internal-1244,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
84,158,0.0059378631,Internal-1245,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
158,2314,0.0208733432,s0101,NA,Reference,1a,2007,USA: Massachusetts,Homo sapiens,blood,hepatitis C virus genotype 1a,2000s,GT1,blood
158,1158,0.0247144033,s0290,NA,Reference,1a,2007,USA,Homo sapiens,blood,hepatitis C virus genotype 1a,2000s,GT1,blood
84,1434,0.0186877396,Internal-1246,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1434,2049,0.0049400174,SRR2070106,NA,Raw reads,1a,2005,USA,Homo sapiens,blood,NA,2000s,GT1,blood
1434,640,0.0013498443,SRR2070059,NA,Raw reads,1a,2005,USA,Homo sapiens,blood,NA,2000s,GT1,blood
1813,1277,0.0011897849,Internal-1247,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1277,1440,0.0020902991,Internal-1248,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1440,2237,0.0024996062,Internal-1249,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2237,2230,0.0242813768,s0527,NA,Reference,1a,2007,USA,Homo sapiens,blood,hepatitis C virus genotype 1a,2000s,GT1,blood
2237,2131,0.0025033361,Internal-1250,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2131,1401,0.0204638571,s0297,NA,Reference,1a,2007,USA: New York,Homo sapiens,blood,hepatitis C virus genotype 1a,2000s,GT1,blood
2131,2047,0.0253868011,s0278,NA,Reference,1a,2008,USA: Tennessee,Homo sapiens,blood,hepatitis C virus genotype 1a,2000s,GT1,blood
1440,1918,0.0288561594,ERR909822,NA,Raw reads,Unknown,NA,Unknown,Unknown,NA,NA,Unknown,Unknown,NA
1277,1208,0.0147069201,Internal-1251,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1208,1956,0.0075337547,Internal-1252,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1956,1470,0.0011742066,Internal-1253,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1470,1225,0.0006921674,SRR5371642,NA,Raw reads,Unknown,2014,Netherlands,Homo sapiens,clinical sample,NA,2010s,Unknown,clinical sample
1470,2551,2.2249e-06,SRR5371643,NA,Raw reads,Unknown,2014,Netherlands,Homo sapiens,clinical sample,NA,2010s,Unknown,clinical sample
1956,1559,0.0030028932,Internal-1254,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1559,2420,0.0027514455,SRR5371645,NA,Raw reads,Unknown,2014,Netherlands,Homo sapiens,clinical sample,NA,2010s,Unknown,clinical sample
1559,991,0.0017070888,SRR5371644,NA,Raw reads,Unknown,2014,Netherlands,Homo sapiens,clinical sample,NA,2010s,Unknown,clinical sample
1208,954,0.0099702734,ERR909803,NA,Raw reads,Unknown,NA,Unknown,Unknown,NA,NA,Unknown,Unknown,NA
826,858,0.0014297289,Internal-1255,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
858,141,0.0026053661,Internal-1256,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
141,2300,0.0027879934,Internal-1257,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2300,1111,0.0038280791,Internal-1258,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1111,592,0.0301816628,s0422,NA,Reference,1a,2008,USA: Tennessee,Homo sapiens,blood,hepatitis C virus genotype 1a,2000s,GT1,blood
1111,2335,0.0219695735,s0074,NA,Reference,1a,2008,USA: Tennessee,Homo sapiens,blood,hepatitis C virus genotype 1a,2000s,GT1,blood
2300,1510,0.0215667233,s0275,NA,Reference,1a,2009,Unknown,Homo sapiens,NA,hepatitis C virus genotype 1a,2000s,GT1,NA
141,148,0.0189201019,s0017,NA,Reference,1a,2008,USA,Homo sapiens,blood,hepatitis C virus genotype 1a,2000s,GT1,blood
858,915,0.0210300753,s0444,NA,Reference,1a,2009,"USA: Massachusetts, Boston area",Homo sapiens,blood,hepatitis C virus genotype 1a,2000s,GT1,blood
1156,74,0.0011407702,Internal-1259,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
74,1223,0.0015070416,Internal-1260,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1223,2274,0.0012553271,Internal-1261,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2274,1259,0.0047685058,Internal-1262,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1259,189,0.0054011323,Internal-1263,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
189,1849,0.0093728343,Internal-1264,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1849,164,0.0171874901,Internal-1265,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
164,252,0.0096264204,Internal-1266,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
252,582,0.0122870812,SRR1170565,NA,Raw reads,Unknown,2011,USA,Homo sapiens,Human serum,NA,2010s,Unknown,human serum
252,238,0.0113216737,SRR1170564,NA,Raw reads,Unknown,2011,USA,Homo sapiens,Human serum,NA,2010s,Unknown,human serum
164,102,0.0041768602,SRR1170563,NA,Raw reads,Unknown,2011,USA,Homo sapiens,Human serum,NA,2010s,Unknown,human serum
1849,2562,0.0381353895,SRR1170561,NA,Raw reads,Unknown,2011,USA,Homo sapiens,Human serum,NA,2010s,Unknown,human serum
189,440,0.0387954639,SRR8735661,NA,Raw reads,2,NA,United Kingdom,Homo sapiens,Blood plasma,NA,Unknown,GT2,blood plasma
1259,1616,0.0053190948,Internal-1267,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1616,2600,0.005701976,Internal-1268,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2600,117,0.0238694885,s0546,NA,Reference,1a,2008,Germany: Baden-Wurttemberg,Homo sapiens,blood,hepatitis C virus genotype 1a,2000s,GT1,blood
2600,1160,0.0060098026,Internal-1269,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1160,1040,0.0212566887,SRR8735711,NA,Raw reads,1a,NA,United Kingdom,Homo sapiens,Blood plasma,NA,Unknown,GT1,blood plasma
1160,2137,0.0308323992,SRR8735810,NA,Raw reads,1a,NA,United Kingdom,Homo sapiens,Blood plasma,NA,Unknown,GT1,blood plasma
1616,720,0.0204087683,SRR8735666,NA,Raw reads,1a,NA,United Kingdom,Homo sapiens,Blood plasma,NA,Unknown,GT1,blood plasma
2274,2526,0.0037880549,Internal-1270,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2526,1101,0.0011021158,Internal-1271,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1101,2565,0.0181183797,s0244,NA,Reference,1a,2007,USA: Massachusetts,Homo sapiens,blood,hepatitis C virus genotype 1a,2000s,GT1,blood
1101,2284,0.0021065393,Internal-1272,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2284,1061,0.0126579196,s0048,NA,Reference,1a,2008,USA,Homo sapiens,blood,hepatitis C virus genotype 1a,2000s,GT1,blood
2284,1887,0.0031620388,Internal-1273,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1887,523,0.0129487477,s0579,NA,Reference,1a,2008,USA: Tennessee,Homo sapiens,blood,hepatitis C virus genotype 1a,2000s,GT1,blood
1887,2632,0.0142861269,s0555,NA,Reference,1a,2009,"USA: Massachusetts, Boston area",Homo sapiens,blood,hepatitis C virus genotype 1a,2000s,GT1,blood
2526,677,0.0034565503,Internal-1274,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
677,1615,0.0172587662,s0072,NA,Reference,1a,2007,USA: New York,Homo sapiens,blood,hepatitis C virus genotype 1a,2000s,GT1,blood
677,1154,0.0206062591,s0469,NA,Reference,1a,2008,USA,Homo sapiens,blood,hepatitis C virus genotype 1a,2000s,GT1,blood
1223,918,0.005983412,Internal-1275,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
918,2074,0.0197922714,s0496,NA,Reference,1a,2007,USA: Massachusetts,Homo sapiens,blood,hepatitis C virus genotype 1a,2000s,GT1,blood
918,2308,0.0187599276,s0301,NA,Reference,1a,2009,"USA: Massachusetts, Boston area",Homo sapiens,blood,hepatitis C virus genotype 1a,2000s,GT1,blood
74,732,0.0037214786,Internal-1276,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
732,1936,0.000528712,Internal-1277,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1936,2175,0.0016932696,Internal-1278,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2175,626,0.0026776628,Internal-1279,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
626,639,0.0254382658,s0010,NA,Reference,1a,2007,USA: Massachusetts,Homo sapiens,blood,hepatitis C virus genotype 1a,2000s,GT1,blood
626,2313,0.0032248321,Internal-1280,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2313,1397,0.002513227,Internal-1281,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1397,2642,0.011907356,s0016,NA,Reference,1a,2008,USA,Homo sapiens,blood,hepatitis C virus genotype 1a,2000s,GT1,blood
1397,60,0.0157401078,s0568,NA,Reference,1a,2008,USA: Tennessee,Homo sapiens,blood,hepatitis C virus genotype 1a,2000s,GT1,blood
2313,435,0.0127776605,s0529,NA,Reference,1a,2008,USA,Homo sapiens,blood,hepatitis C virus genotype 1a,2000s,GT1,blood
2175,2055,0.0167012642,s0561,NA,Reference,1a,2008,USA: Tennessee,Homo sapiens,blood,hepatitis C virus genotype 1a,2000s,GT1,blood
1936,1593,0.0028804659,Internal-1282,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1593,1131,0.0193287684,s0245,NA,Reference,1a,2008,USA,Homo sapiens,blood,hepatitis C virus genotype 1a,2000s,GT1,blood
1593,2364,0.0043619616,Internal-1283,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2364,2652,0.0166872319,Internal-1284,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2652,1604,1e-06,s0321,NA,Reference,1a,2008,Germany,Homo sapiens,blood,hepatitis C virus genotype 1a,2000s,GT1,blood
2652,579,1e-06,s0334,NA,Reference,1a,2009,Unknown,Homo sapiens,blood,hepatitis C virus genotype 1a,2000s,GT1,blood
2364,2078,0.0091025689,s0183,NA,Reference,1a,2008,USA,Homo sapiens,blood,hepatitis C virus genotype 1a,2000s,GT1,blood
732,1692,0.0044561736,Internal-1285,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1692,834,0.0201635685,s0498,NA,Reference,1a,2008,USA: Tennessee,Homo sapiens,blood,hepatitis C virus genotype 1a,2000s,GT1,blood
1692,2008,0.0230731274,s0414,NA,Reference,1a,2009,Unknown,Homo sapiens,NA,hepatitis C virus genotype 1a,2000s,GT1,NA
2574,1957,0.0015670982,Internal-1286,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1957,2033,0.0005395041,Internal-1287,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2033,801,0.0024263433,Internal-1288,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
801,1489,0.0023768809,Internal-1289,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1489,745,0.0027143119,Internal-1290,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
745,1794,0.0114949311,s0353,NA,Reference,1a,2007,USA,Homo sapiens,blood,hepatitis C virus genotype 1a,2000s,GT1,blood
745,2206,0.0062129231,Internal-1291,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2206,1014,0.0066334473,s0159,NA,Reference,1a,2008,USA,Homo sapiens,blood,hepatitis C virus genotype 1a,2000s,GT1,blood
2206,1609,0.0104683436,s0452,NA,Reference,1a,2008,USA,Homo sapiens,blood,hepatitis C virus genotype 1a,2000s,GT1,blood
1489,184,0.0127242488,s0559,NA,Reference,1a,2007,Switzerland,Homo sapiens,blood,hepatitis C virus genotype 1a,2000s,GT1,blood
801,2651,0.0039259586,Internal-1292,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2651,1565,0.0210790786,s0551,NA,Reference,1a,2009,"USA: Massachusetts, Boston area",Homo sapiens,blood,hepatitis C virus genotype 1a,2000s,GT1,blood
2651,1928,0.0247309205,s0236,NA,Reference,1a,2008,USA,Homo sapiens,blood,hepatitis C virus genotype 1a,2000s,GT1,blood
2033,1215,0.0029331949,Internal-1293,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1215,2267,0.0244654164,s0450,NA,Reference,1a,2008,USA: Tennessee,Homo sapiens,blood,hepatitis C virus genotype 1a,2000s,GT1,blood
1215,216,0.0180276712,s0001,NA,Reference,1a,2008,USA: Tennessee,Homo sapiens,blood,hepatitis C virus genotype 1a,2000s,GT1,blood
1957,1784,0.0228348695,s0457,NA,Reference,1a,2008,USA,Homo sapiens,blood,hepatitis C virus genotype 1a,2000s,GT1,blood
526,1237,0.0011449075,Internal-1294,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1237,930,0.0012158752,Internal-1295,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
930,598,0.0017149041,Internal-1296,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
598,1500,0.0011360191,Internal-1297,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1500,1809,0.0047376584,Internal-1298,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1809,673,0.002341867,Internal-1299,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
673,293,0.0021007766,Internal-1300,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
293,1677,0.0350333596,Internal-1301,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1677,1925,0.0093852981,SRR1170566,NA,Raw reads,Unknown,2011,USA,Homo sapiens,Human serum,NA,2010s,Unknown,human serum
1677,906,0.0014104044,SRR1170567,NA,Raw reads,Unknown,2011,USA,Homo sapiens,Human serum,NA,2010s,Unknown,human serum
293,1937,0.0018631727,Internal-1302,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1937,2368,0.010883781,s0367,NA,Reference,1a,2009,"USA: Massachusetts, Boston area",Homo sapiens,blood,hepatitis C virus genotype 1a,2000s,GT1,blood
1937,1853,0.0183538985,s0356,NA,Reference,1a,2009,"USA: Massachusetts, Boston area",Homo sapiens,blood,hepatitis C virus genotype 1a,2000s,GT1,blood
673,778,0.0112623219,Internal-1303,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
778,742,0.012217685,SRR2070033,NA,Raw reads,1a,2005,USA,Homo sapiens,blood,NA,2000s,GT1,blood
778,1532,0.0156259747,SRR2070081,NA,Raw reads,1a,2005,USA,Homo sapiens,blood,NA,2000s,GT1,blood
1809,1275,0.0035284325,Internal-1304,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1275,2059,0.0142851353,s0548,NA,Reference,1a,2008,USA: Massachusetts,Homo sapiens,blood,hepatitis C virus genotype 1a,2000s,GT1,blood
1275,279,0.0128158586,s0474,NA,Reference,1a,2009,"USA: Massachusetts, Boston area",Homo sapiens,blood,hepatitis C virus genotype 1a,2000s,GT1,blood
1500,627,0.003009314,Internal-1305,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
627,1770,0.0122860491,s0336,NA,Reference,1a,2008,USA,Homo sapiens,blood,hepatitis C virus genotype 1a,2000s,GT1,blood
627,2465,0.0207313799,Internal-1306,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2465,2111,0.0015550016,Internal-1307,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2111,1170,0.0008283026,Internal-1308,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1170,1743,0.0002428163,SRR5371659,NA,Raw reads,Unknown,2013,Netherlands,Homo sapiens,clinical sample,NA,2010s,Unknown,clinical sample
1170,621,0.0007861233,SRR5371658,NA,Raw reads,Unknown,2013,Netherlands,Homo sapiens,clinical sample,NA,2010s,Unknown,clinical sample
2111,1252,0.0013012206,SRR5371660,NA,Raw reads,Unknown,2013,Netherlands,Homo sapiens,clinical sample,NA,2010s,Unknown,clinical sample
2465,415,0.0019784885,SRR5371661,NA,Raw reads,Unknown,2013,Netherlands,Homo sapiens,clinical sample,NA,2010s,Unknown,clinical sample
598,1546,0.0133550115,s0173,NA,Reference,1a,2008,USA,Homo sapiens,blood,hepatitis C virus genotype 1a,2000s,GT1,blood
930,272,0.0202675511,s0014,NA,Reference,1a,2008,USA: Massachusetts,Homo sapiens,blood,hepatitis C virus genotype 1a,2000s,GT1,blood
1237,776,0.0025957674,Internal-1309,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
776,1280,0.0020104157,Internal-1310,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1280,1777,0.0009426568,Internal-1311,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1777,705,0.0024754158,Internal-1312,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
705,584,0.0031823931,Internal-1313,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
584,1009,0.0033939375,Internal-1314,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1009,2185,0.0124056889,s0531,NA,Reference,1a,2007,USA: Tennessee,Homo sapiens,blood,hepatitis C virus genotype 1a,2000s,GT1,blood
1009,1505,0.0176855122,s0363,NA,Reference,1a,2008,USA,Homo sapiens,blood,hepatitis C virus genotype 1a,2000s,GT1,blood
584,2304,0.0182385927,s0135,NA,Reference,1a,2007,USA: Tennessee,Homo sapiens,blood,hepatitis C virus genotype 1a,2000s,GT1,blood
705,1359,0.002302088,Internal-1315,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1359,851,0.0033912711,Internal-1316,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
851,1004,0.021944566,s0388,NA,Reference,1a,2009,"USA: Massachusetts, Boston area",Homo sapiens,blood,hepatitis C virus genotype 1a,2000s,GT1,blood
851,580,0.0237347237,Internal-1317,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
